Ark Hotel,700-0907,Okayama Prefecture,2-6-1 Shimoishii Okayama,181,$,http://www.tripadvisor.com/Hotel_Review-g298134-d323956-Reviews-Ark_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Hotel Granvia Okayama,700-0024,Okayama Prefecture,1-5 Ekimotomachi Okayama,328,$$,http://www.tripadvisor.com/Hotel_Review-g298134-d323957-Reviews-Hotel_Granvia_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Mitsui Garden Hotel Okayama,700-0024,Okayama Prefecture,1-7 Ekimotomachi Okayama,352,$,http://www.tripadvisor.com/Hotel_Review-g298134-d323959-Reviews-Mitsui_Garden_Hotel_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Okayama International Center,700-0026,Okayama Prefecture,2-2-1 Hokan-cho Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d323960-Reviews-Okayama_International_Center-Okayama_Okayama_Prefecture_Chugoku.html
Okayama International Hotel,703-8274,Okayama Prefecture,4-1-16 Kadota Honmachi Okayama,175,$,http://www.tripadvisor.com/Hotel_Review-g298134-d323962-Reviews-Okayama_International_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Royal Okayama Hotel,700-0028,Okayama Prefecture,2-4 Ezu-Cho Okayama,159,$,http://www.tripadvisor.com/Hotel_Review-g298134-d505110-Reviews-Royal_Okayama_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
ANA Hotel Okayama,700-0024,Okayama Prefecture,15-1 Ekimotocho Okayama,217,$,http://www.tripadvisor.com/Hotel_Review-g298134-d582420-Reviews-ANA_Hotel_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Okayama Plaza Hotel,703-8256,Okayama Prefecture,2-3-12 Hama Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d628562-Reviews-Okayama_Plaza_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Benefit Hotel Honmachi,700-0901,Okayama Prefecture,4-20 Honmachi Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082105-Reviews-Benefit_Hotel_Honmachi-Okayama_Okayama_Prefecture_Chugoku.html
Business Hotel Isami,700-0821,Okayama Prefecture,1-6-32 Nakasange Okayama,,,http://www.tripadvisor.com/Hotel_Review-g298134-d1082672-Reviews-Business_Hotel_Isami-Okayama_Okayama_Prefecture_Chugoku.html
Business Hotel Nakami,700-0927,Okayama Prefecture,137 Nishifurumatsu Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082674-Reviews-Business_Hotel_Nakami-Okayama_Okayama_Prefecture_Chugoku.html
Business Hotel Shinko,700-0902,Okayama Prefecture,1-14 Nishikimachi Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082675-Reviews-Business_Hotel_Shinko-Okayama_Okayama_Prefecture_Chugoku.html
Hotel Excel Okayama,700-0813,Okayama Prefecture,"5-1 Ishizekicho, Kita-ku Okayama",89,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082676-Reviews-Hotel_Excel_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Hotel Maira,700-0902,Okayama Prefecture,8-16 Nishikimachi Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082683-Reviews-Hotel_Maira-Okayama_Okayama_Prefecture_Chugoku.html
Hotel Okayama Sunshine Hotel,700-0826,Okayama Prefecture,1-13 Togiyacho Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082685-Reviews-Hotel_Okayama_Sunshine_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
